file no.,filename,status,logic,elapsed
75,CUDA50/3_Imaging/convolutionFFT2D/padDataClampToBorder_kernel.cu,success,UFLRA,870
76,CUDA50/3_Imaging/convolutionFFT2D/padKernel_kernel.cu,success,UFLRA,863
77,CUDA50/3_Imaging/convolutionFFT2D/spPostprocess2D_kernel.cu,failed,UFLRA,1697
78,CUDA50/3_Imaging/convolutionFFT2D/spPreprocess2D_kernel.cu,failed,UFLRA,1614
79,CUDA50/3_Imaging/convolutionFFT2D/spProcess2D_kernel.cu,failed,UFLRA,1800
80,CUDA50/3_Imaging/convolutionSeparable/convolutionColumnsKernel.cu,success,UFLRA,754
81,CUDA50/3_Imaging/convolutionSeparable/convolutionRowsKernel.cu,success,UFLRA,845
82,CUDA50/3_Imaging/convolutionTexture/convolutionColumnsKernel.cu,success,UFLRA,910
83,CUDA50/3_Imaging/convolutionTexture/convolutionRowsKernel.cu,success,UFLRA,902
84,CUDA50/3_Imaging/dct8x8/CUDAkernel1DCT.cu,success,UFLRA,863
85,CUDA50/3_Imaging/dct8x8/CUDAkernel1IDCT.cu,success,UFLRA,876
86,CUDA50/3_Imaging/dct8x8/CUDAkernel2DCT.cu,success,UFLRA,868
87,CUDA50/3_Imaging/dct8x8/CUDAkernel2IDCT.cu,success,UFLRA,759
88,CUDA50/3_Imaging/dct8x8/CUDAkernelQuantizationFloat.cu,success,UFLRA,865
89,CUDA50/3_Imaging/dct8x8/CUDAkernelQuantizationShort.cu,success,UFLRA,884
90,CUDA50/3_Imaging/dct8x8/CUDAkernelShortDCT.cu,success,UFLRA,952
91,CUDA50/3_Imaging/dct8x8/CUDAkernelShortIDCT.cu,success,UFLRA,882
92,CUDA50/3_Imaging/dwtHaar1D/dwtHaar1D.cu,success,UFLRA,968
93,CUDA50/3_Imaging/dwtHaar1D/initValue.cu,success,UFLRA,864
94,CUDA50/3_Imaging/histogram/histogram256.cu,success,UFLRA,884
95,CUDA50/3_Imaging/histogram/histogram64.cu,success,UFLRA,886
96,CUDA50/3_Imaging/histogram/mergeHistogram256Kernel.cu,success,UFLRA,845
97,CUDA50/3_Imaging/histogram/mergeHistogram64Kernel.cu,success,UFLRA,913
98,CUDA50/3_Imaging/HSOpticalFlow/addKernel.cu,success,UFLRA,766
99,CUDA50/3_Imaging/HSOpticalFlow/derivativesKernel.cu,success,UFLRA,769
100,CUDA50/3_Imaging/HSOpticalFlow/downscaleKernel.cu,success,UFLRA,869
101,CUDA50/3_Imaging/HSOpticalFlow/solverKernel.cu,success,UFLRA,953
102,CUDA50/3_Imaging/HSOpticalFlow/upscaleKernel.cu,success,UFLRA,868
103,CUDA50/3_Imaging/HSOpticalFlow/warpingKernel.cu,success,UFLRA,751
104,CUDA50/3_Imaging/imageDenoising/imageDenoising_copy_kernel.cu,success,UFLRA,798
105,CUDA50/3_Imaging/imageDenoising/imageDenoising_knn_kernel.cu,success,UFLRA,824
106,CUDA50/3_Imaging/imageDenoising/imageDenoising_nlm2_kernel.cu,success,UFLRA,908
107,CUDA50/3_Imaging/imageDenoising/imageDenoising_nlm_kernel.cu,success,UFLRA,848
108,CUDA50/3_Imaging/postProcessGL/postProcessGL.cu,success,UFLRA,788
109,CUDA50/3_Imaging/recursiveGaussian/d_recursiveGaussian_rgba.cu,success,UFLRA,938
110,CUDA50/3_Imaging/recursiveGaussian/d_simpleRecursive_rgba.cu,success,UFLRA,850
111,CUDA50/3_Imaging/recursiveGaussian/d_transpose.cu,success,UFLRA,740
112,CUDA50/3_Imaging/SobelFilter/SobelCopyImage.cu,success,UFLRA,877
113,CUDA50/3_Imaging/SobelFilter/SobelShared.cu,success,UFLRA,978
114,CUDA50/3_Imaging/SobelFilter/SobelTex.cu,success,UFLRA,861
115,CUDA50/4_Finance/binomialOptions/binomialOptions.cu,success,UFLRA,1012
116,CUDA50/4_Finance/BlackScholes/BlackScholes.cu,success,UFLRA,925
117,CUDA50/4_Finance/MonteCarloMultiGPU/MonteCarloOneBlockPerOption.cu,success,UFLRA,969
118,CUDA50/4_Finance/MonteCarloMultiGPU/rngSetupStates.cu,success,UFLRA,1328
119,CUDA50/4_Finance/quasirandomGenerator/inverseCNDKernel.cu,success,UFLRA,990
120,CUDA50/4_Finance/quasirandomGenerator/quasirandomGeneratorKernel.cu,success,UFLRA,869
121,CUDA50/4_Finance/SobolQRNG/sobol.cu,success,UFLRA,852
122,CUDA50/5_Simulations/fluidsGL/addForces_k.cu,success,UFLRA,930
123,CUDA50/5_Simulations/fluidsGL/advectParticles_k.cu,success,UFLRA,869
124,CUDA50/5_Simulations/fluidsGL/advectVelocity_k.cu,success,UFLRA,904
125,CUDA50/5_Simulations/fluidsGL/diffuseProject_k.cu,success,UFLRA,1268
126,CUDA50/5_Simulations/fluidsGL/updateVelocity_k.cu,success,UFLRA,1040
127,CUDA50/5_Simulations/nbody/nbody.cu,success,UFLRA,993
128,CUDA50/5_Simulations/oceanFFT/calculateSlopeKernel.cu,success,UFLRA,896
129,CUDA50/5_Simulations/oceanFFT/generateSpectrumKernel.cu,success,UFLRA,1023
130,CUDA50/5_Simulations/oceanFFT/updateHeightmapKernel.cu,success,UFLRA,889
131,CUDA50/5_Simulations/particles/calcHashD.cu,success,UFLRA,922
132,CUDA50/5_Simulations/particles/collideD.cu,failed,UFLRA,1897
133,CUDA50/6_Advanced/alignedTypes/alignedTypes.cu,success,UFLRA,910
134,CUDA50/6_Advanced/concurrentKernels/sum.cu,success,UFLRA,830
135,CUDA50/6_Advanced/eigenvalues/bisect_kernel_large_onei.cu,failed,UFLRA,1860
136,CUDA50/6_Advanced/fastWalshTransform/fwtBatch1Kernel.cu,success,UFLRA,5018
137,CUDA50/6_Advanced/fastWalshTransform/fwtBatch2Kernel.cu,success,UFLRA,765
138,CUDA50/6_Advanced/fastWalshTransform/modulateKernel.cu,success,UFLRA,854
139,CUDA50/6_Advanced/FDTD3d/kernel.cu,success,UFLRA,925
140,CUDA50/6_Advanced/FunctionPointers/SobelCopyImage.cu,success,UFLRA,829
