file no.,filename,status,logic,elapsed
1,C++AMP/3000.imgblur_grid_6662C876/imgblur_Beta/kernel.cu,success,AUFNIRA,867
2,C++AMP/3000.imgblur_grid_6662C876/imgblur_grid/kernel.cu,success,AUFNIRA,926
3,C++AMP/BinomialOptions/kernel.cu,success,AUFNIRA,1025
4,C++AMP/BitonicSort/bitonic_sort_kernel/kernel.cu,success,AUFNIRA,859
5,C++AMP/BitonicSort/transpose_kernel/kernel.cu,success,AUFNIRA,807
6,C++AMP/Convolution/convolution_simple/kernel.cu,success,AUFNIRA,1133
7,C++AMP/Convolution/convolution_tiling/kernel.cu,success,AUFNIRA,994
8,C++AMP/DxInterOp/kernel.cu,success,AUFNIRA,907
9,C++AMP/HelloWorldCSharp/kernel.cu,success,AUFNIRA,812
10,C++AMP/Histogram/histo_merge_kernel/kernel.cu,success,AUFNIRA,858
11,C++AMP/MatrixMultiplication/mxm_amp_simple/kernel.cu,success,AUFNIRA,847
12,C++AMP/MatrixMultiplication/mxm_amp_tiled/kernel.cu,success,AUFNIRA,862
13,C++AMP/MersenneTwister/box_muller_kernel/kernel.cu,success,AUFNIRA,902
14,C++AMP/MersenneTwister/rand_MT_kernel/kernel.cu,success,AUFNIRA,913
15,C++AMP/NBody_Simulation/simple_implementation/kernel.cu,success,AUFNIRA,885
16,C++AMP/NBody_Simulation/tiling_implementation/kernel.cu,success,AUFNIRA,914
17,C++AMP/OceanCS/kernel.cu,success,AUFNIRA,874
18,C++AMP/TransitiveClosure/stage1/kernel.cu,failed,AUFNIRA,1825
19,C++AMP/TransitiveClosure/stage2/kernel.cu,failed,AUFNIRA,1865
20,C++AMP/TransitiveClosure/stage3/kernel.cu,success,AUFNIRA,941
21,CUDA20/bitonicsort/kernel.cu,success,AUFNIRA,1045
22,CUDA20/histogram64/histogram64Kernel/kernel.cu,success,AUFNIRA,852
23,CUDA20/histogram64/mergeHistogram64Kernel/kernel.cu,success,AUFNIRA,965
24,CUDA20/scan/best/kernel.cu,success,AUFNIRA,1028
25,CUDA20/scanlarge/inline/kernel.cu,failed,AUFNIRA,1842
