file no.,filename,status,logic,elapsed
1,C++AMP/3000.imgblur_grid_6662C876/imgblur_Beta/kernel.cu,success,UFLRA,1229
2,C++AMP/3000.imgblur_grid_6662C876/imgblur_grid/kernel.cu,success,UFLRA,1361
3,C++AMP/BinomialOptions/kernel.cu,success,UFLRA,2045
4,C++AMP/BitonicSort/bitonic_sort_kernel/kernel.cu,success,UFLRA,1406
5,C++AMP/BitonicSort/transpose_kernel/kernel.cu,success,UFLRA,1360
6,C++AMP/Convolution/convolution_simple/kernel.cu,success,UFLRA,1342
7,C++AMP/Convolution/convolution_tiling/kernel.cu,success,UFLRA,1395
8,C++AMP/DxInterOp/kernel.cu,success,UFLRA,1238
9,C++AMP/HelloWorldCSharp/kernel.cu,success,UFLRA,1247
10,C++AMP/Histogram/histo_merge_kernel/kernel.cu,success,UFLRA,1296
11,C++AMP/MatrixMultiplication/mxm_amp_simple/kernel.cu,success,UFLRA,1353
12,C++AMP/MatrixMultiplication/mxm_amp_tiled/kernel.cu,success,UFLRA,1305
13,C++AMP/MersenneTwister/box_muller_kernel/kernel.cu,success,UFLRA,950
14,C++AMP/MersenneTwister/rand_MT_kernel/kernel.cu,success,UFLRA,955
15,C++AMP/NBody_Simulation/simple_implementation/kernel.cu,success,UFLRA,948
16,C++AMP/NBody_Simulation/tiling_implementation/kernel.cu,success,UFLRA,1090
17,C++AMP/OceanCS/kernel.cu,success,UFLRA,1049
18,C++AMP/TransitiveClosure/stage1/kernel.cu,failed,UFLRA,1957
19,C++AMP/TransitiveClosure/stage2/kernel.cu,failed,UFLRA,2021
20,C++AMP/TransitiveClosure/stage3/kernel.cu,success,UFLRA,1044
21,CUDA20/bitonicsort/kernel.cu,success,UFLRA,1118
22,CUDA20/histogram64/histogram64Kernel/kernel.cu,success,UFLRA,909
23,CUDA20/histogram64/mergeHistogram64Kernel/kernel.cu,success,UFLRA,1019
24,CUDA20/scan/best/kernel.cu,success,UFLRA,1022
25,CUDA20/scanlarge/inline/kernel.cu,failed,UFLRA,1946
26,CUDA20/scanlarge/uniformAdd/kernel.cu,success,UFLRA,959
27,CUDA20/scan/naive/kernel.cu,success,UFLRA,1026
28,CUDA20/scan/workefficient/kernel.cu,success,UFLRA,1017
29,CUDA50/0_Simple/asyncAPI/asyncAPI.cu,success,UFLRA,921
30,CUDA50/0_Simple/cppIntegration/kernel2.cu,success,UFLRA,1042
31,CUDA50/0_Simple/cppIntegration/kernel.cu,success,UFLRA,950
32,CUDA50/0_Simple/cudaOpenMP/cudaOpenMP.cu,success,UFLRA,1015
33,CUDA50/0_Simple/matrixMul/matrixMul.cu,success,UFLRA,1105
34,CUDA50/0_Simple/simpleAtomicIntrinsics/simpleAtomicIntrinsics.cu,success,UFLRA,934
35,CUDA50/0_Simple/simpleCallback/simpleCallback.cu,success,UFLRA,987
36,CUDA50/0_Simple/simpleCubemapTexture/simpleCubemapTexture.cu,success,UFLRA,960
37,CUDA50/0_Simple/simpleIPC/simpleIPC.cu,success,UFLRA,961
38,CUDA50/0_Simple/simpleLayeredTexture/simpleLayeredTexture.cu,success,UFLRA,934
39,CUDA50/0_Simple/simpleMPI/simpleMPI.cu,success,UFLRA,988
40,CUDA50/0_Simple/simpleMultiCopy/simpleMultiCopy.cu,success,UFLRA,926
41,CUDA50/0_Simple/simpleMultiGPU/simpleMultiGPU.cu,success,UFLRA,969
42,CUDA50/0_Simple/simpleP2P/simpleP2P.cu,success,UFLRA,1023
43,CUDA50/0_Simple/simplePitchLinearTexture/shiftArray.cu,success,UFLRA,996
44,CUDA50/0_Simple/simplePitchLinearTexture/shiftPitchLinear.cu,success,UFLRA,976
45,CUDA50/0_Simple/simpleSeparateCompilation/simpleSeparateCompilation.cu,success,UFLRA,984
46,CUDA50/0_Simple/simpleStreams/simpleStreams.cu,success,UFLRA,937
47,CUDA50/0_Simple/simpleTexture/simpleTexture.cu,success,UFLRA,1028
48,CUDA50/0_Simple/simpleVoteIntrinsics/VoteAllKernel2.cu,success,UFLRA,875
49,CUDA50/0_Simple/simpleVoteIntrinsics/VoteAnyKernel1.cu,success,UFLRA,950
50,CUDA50/0_Simple/simpleVoteIntrinsics/VoteAnyKernel3.cu,success,UFLRA,947
51,CUDA50/0_Simple/simpleZeroCopy/simpleZeroCopy.cu,success,UFLRA,962
52,CUDA50/0_Simple/template_runtime/template_runtime.cu,success,UFLRA,909
53,CUDA50/0_Simple/template/template.cu,success,UFLRA,1014
54,CUDA50/0_Simple/vectorAdd/vectorAdd.cu,success,UFLRA,973
55,CUDA50/2_Graphics/bindlessTexture/bindlessTexture.cu,success,UFLRA,960
56,CUDA50/2_Graphics/marchingCubes/classifyVoxel.cu,success,UFLRA,1045
57,CUDA50/2_Graphics/simpleGL/simpleGL.cu,success,UFLRA,993
