file no.,filename,status,logic,elapsed
1,C++AMP/3000.imgblur_grid_6662C876/imgblur_Beta/kernel.cu,success,QF_NIA,1711
2,C++AMP/3000.imgblur_grid_6662C876/imgblur_grid/kernel.cu,success,QF_NIA,3232
3,C++AMP/BinomialOptions/kernel.cu,success,QF_NIA,1376
4,C++AMP/BitonicSort/bitonic_sort_kernel/kernel.cu,success,QF_NIA,1017
5,C++AMP/BitonicSort/transpose_kernel/kernel.cu,success,QF_NIA,1200
6,C++AMP/Convolution/convolution_simple/kernel.cu,success,QF_NIA,1019
7,C++AMP/Convolution/convolution_tiling/kernel.cu,success,QF_NIA,1227
8,C++AMP/DxInterOp/kernel.cu,success,QF_NIA,903
9,C++AMP/HelloWorldCSharp/kernel.cu,success,QF_NIA,1031
10,C++AMP/Histogram/histo_merge_kernel/kernel.cu,success,QF_NIA,990
11,C++AMP/MatrixMultiplication/mxm_amp_simple/kernel.cu,success,QF_NIA,8306
12,C++AMP/MatrixMultiplication/mxm_amp_tiled/kernel.cu,success,QF_NIA,1331
13,C++AMP/MersenneTwister/box_muller_kernel/kernel.cu,success,QF_NIA,1037
14,C++AMP/MersenneTwister/rand_MT_kernel/kernel.cu,success,QF_NIA,1244
15,C++AMP/NBody_Simulation/simple_implementation/kernel.cu,success,QF_NIA,990
16,C++AMP/NBody_Simulation/tiling_implementation/kernel.cu,success,QF_NIA,1016
17,C++AMP/OceanCS/kernel.cu,success,QF_NIA,1166
18,C++AMP/TransitiveClosure/stage1/kernel.cu,failed,QF_NIA,2970
19,C++AMP/TransitiveClosure/stage2/kernel.cu,failed,QF_NIA,3484
20,C++AMP/TransitiveClosure/stage3/kernel.cu,success,QF_NIA,1431
21,CUDA20/bitonicsort/kernel.cu,success,QF_NIA,1192
22,CUDA20/histogram64/histogram64Kernel/kernel.cu,success,QF_NIA,1126
23,CUDA20/histogram64/mergeHistogram64Kernel/kernel.cu,success,QF_NIA,1190
24,CUDA20/scan/best/kernel.cu,success,QF_NIA,1162
25,CUDA20/scanlarge/inline/kernel.cu,failed,QF_NIA,2207
26,CUDA20/scanlarge/uniformAdd/kernel.cu,success,QF_NIA,870
27,CUDA20/scan/naive/kernel.cu,success,QF_NIA,1284
