file no.,filename,status,logic,elapsed
1,C++AMP/3000.imgblur_grid_6662C876/imgblur_Beta/kernel.cu,success,AUFLIRA,989
2,C++AMP/3000.imgblur_grid_6662C876/imgblur_grid/kernel.cu,success,AUFLIRA,873
3,C++AMP/BinomialOptions/kernel.cu,success,AUFLIRA,1392
4,C++AMP/BitonicSort/bitonic_sort_kernel/kernel.cu,success,AUFLIRA,953
5,C++AMP/BitonicSort/transpose_kernel/kernel.cu,success,AUFLIRA,1108
6,C++AMP/Convolution/convolution_simple/kernel.cu,success,AUFLIRA,1091
7,C++AMP/Convolution/convolution_tiling/kernel.cu,success,AUFLIRA,1053
8,C++AMP/DxInterOp/kernel.cu,success,AUFLIRA,947
9,C++AMP/HelloWorldCSharp/kernel.cu,success,AUFLIRA,1110
10,C++AMP/Histogram/histo_merge_kernel/kernel.cu,success,AUFLIRA,924
11,C++AMP/MatrixMultiplication/mxm_amp_simple/kernel.cu,success,AUFLIRA,901
12,C++AMP/MatrixMultiplication/mxm_amp_tiled/kernel.cu,success,AUFLIRA,1095
13,C++AMP/MersenneTwister/box_muller_kernel/kernel.cu,success,AUFLIRA,919
14,C++AMP/MersenneTwister/rand_MT_kernel/kernel.cu,success,AUFLIRA,923
15,C++AMP/NBody_Simulation/simple_implementation/kernel.cu,success,AUFLIRA,931
16,C++AMP/NBody_Simulation/tiling_implementation/kernel.cu,success,AUFLIRA,1070
17,C++AMP/OceanCS/kernel.cu,success,AUFLIRA,986
18,C++AMP/TransitiveClosure/stage1/kernel.cu,failed,AUFLIRA,1997
19,C++AMP/TransitiveClosure/stage2/kernel.cu,failed,AUFLIRA,1996
20,C++AMP/TransitiveClosure/stage3/kernel.cu,success,AUFLIRA,1099
21,CUDA20/bitonicsort/kernel.cu,success,AUFLIRA,1011
22,CUDA20/histogram64/histogram64Kernel/kernel.cu,success,AUFLIRA,999
23,CUDA20/histogram64/mergeHistogram64Kernel/kernel.cu,success,AUFLIRA,909
24,CUDA20/scan/best/kernel.cu,success,AUFLIRA,985
25,CUDA20/scanlarge/inline/kernel.cu,failed,AUFLIRA,2044
26,CUDA20/scanlarge/uniformAdd/kernel.cu,success,AUFLIRA,951
27,CUDA20/scan/naive/kernel.cu,success,AUFLIRA,921
28,CUDA20/scan/workefficient/kernel.cu,success,AUFLIRA,1047
29,CUDA50/0_Simple/asyncAPI/asyncAPI.cu,success,AUFLIRA,919
30,CUDA50/0_Simple/cppIntegration/kernel2.cu,success,AUFLIRA,936
31,CUDA50/0_Simple/cppIntegration/kernel.cu,success,AUFLIRA,913
32,CUDA50/0_Simple/cudaOpenMP/cudaOpenMP.cu,success,AUFLIRA,963
33,CUDA50/0_Simple/matrixMul/matrixMul.cu,success,AUFLIRA,1054
34,CUDA50/0_Simple/simpleAtomicIntrinsics/simpleAtomicIntrinsics.cu,success,AUFLIRA,969
35,CUDA50/0_Simple/simpleCallback/simpleCallback.cu,success,AUFLIRA,936
36,CUDA50/0_Simple/simpleCubemapTexture/simpleCubemapTexture.cu,success,AUFLIRA,1013
37,CUDA50/0_Simple/simpleIPC/simpleIPC.cu,success,AUFLIRA,959
38,CUDA50/0_Simple/simpleLayeredTexture/simpleLayeredTexture.cu,success,AUFLIRA,994
39,CUDA50/0_Simple/simpleMPI/simpleMPI.cu,success,AUFLIRA,910
40,CUDA50/0_Simple/simpleMultiCopy/simpleMultiCopy.cu,success,AUFLIRA,967
41,CUDA50/0_Simple/simpleMultiGPU/simpleMultiGPU.cu,success,AUFLIRA,951
42,CUDA50/0_Simple/simpleP2P/simpleP2P.cu,success,AUFLIRA,914
43,CUDA50/0_Simple/simplePitchLinearTexture/shiftArray.cu,success,AUFLIRA,925
44,CUDA50/0_Simple/simplePitchLinearTexture/shiftPitchLinear.cu,success,AUFLIRA,956
45,CUDA50/0_Simple/simpleSeparateCompilation/simpleSeparateCompilation.cu,success,AUFLIRA,976
46,CUDA50/0_Simple/simpleStreams/simpleStreams.cu,success,AUFLIRA,947
47,CUDA50/0_Simple/simpleTexture/simpleTexture.cu,success,AUFLIRA,977
48,CUDA50/0_Simple/simpleVoteIntrinsics/VoteAllKernel2.cu,success,AUFLIRA,973
